col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99
1.4816,1.8130000000000002,41.01,4.735,0.054524,2.9941,4.2084,2.9065,2.2344,0.01022,2.6552,2.8134,0.044722000000000005,0.8226600000000001,4.3479,1.4583,0.07586699999999999,0.38877,1.0987,0.060674,0.034533999999999995,0.0661443370293609,0.8960799999999999,0.051292,0.05982899999999999,3.1409,2.494976309523808,0.042884,0.081048,2.9206,0.049307,0.023937,0.007342399999999999,0.098459,1.1131,16.034000000000002,0.041832,0.37053,1.8818,2.9943,0.72939,1.3808,0.09237000000000001,3.1535,2.9886,1.9514,0.044127,0.67652,0.015544999999999998,0.041919,4.9488,1.5537,0.008551999999999999,0.041484,1.9472,0.90715,1.5433,0.94209,0.0079457,0.052493,0.050198,0.024793,0.020789,0.051349,0.0057532,1.8917,3.3853,3.613,0.019532,0.059525,4.5516,3.2764,0.0019358,0.035529000000000005,0.5393,0.015335,0.065234,1.2918,0.081885,0.063536,1.4223,1.4879,3.6652,0.051497,0.030999000000000002,1.0192,1.6201,0.029225,0.034852,0.066524,0.0011258,3.9286,0.05695700000000001,0.012133,0.032425,0.090711,0.33499,2.8653,0.014015999999999999,0.051395
0.16392,1.0155,597.02,3.1632,0.40844,1.9195,1.3321,0.78141,3.1424,0.027157,0.053299,3.3822,0.088219,2.6051,3.0057,4.9965,3.1174,4.0575,1.1417,0.055339,0.031239999999999997,0.063672,0.84006,0.044698,0.16046,2.0184,0.9449299999999999,0.03755,0.18049,3.2568,0.063737,0.15367999999999998,0.10117999999999999,0.11823,3.5774,26.08,0.17699,1.1617,1.9043,0.47225,0.45248999999999995,1.0846,0.093915,0.23568000000000003,2.5540000000000003,2.2563,0.08579400000000001,3.5446,0.076712,0.058542,4.2382,0.09514299999999999,0.07409299999999999,0.062972,4.6294,4.1238,0.061246,3.4131,0.035861000000000004,0.033844,0.23869,0.042913,0.08985599999999999,0.059222000000000004,0.093832,3.3122,1.9675,0.75859,0.08971,0.0025179,0.89646,3.5555,0.093176,0.066616,0.12595,0.051526,0.090084,1.8766,0.06879299999999999,0.06712,3.8465,0.052761,4.4479,0.037057,0.015869,1.5196,2.092,0.087504,0.18706,0.058405,0.15869,0.66196,0.10062,0.03663,0.014225,0.17979,5.0421,4.7198,0.5632199999999999,0.062193
0.011433,4.1719,109.02,4.1665,0.50273,3.3713,3.0757,3.8866,4.1839,0.037874,4.9917,3.8918,0.036479000000000004,1.7426,3.5205,3.0783,4.0809,1.849,2.713,0.047149,0.56922,0.13927,2.3144,0.55192,0.06424400000000001,0.36551,2.2671,0.046741000000000005,0.21556,3.7669,0.047746,0.59602,0.06417,0.071657,4.8387,12.089,2.1041,3.9297,2.7430000000000003,0.069654,3.0815,3.9215,0.55796,0.43831000000000003,2.3503,1.7283,0.0076523,3.9238,0.098237,0.078289,3.5852,0.55784,0.56607,0.048167,2.3576,0.58191,2.0687,3.5248,0.10303191991438367,0.036669,0.021018000000000002,0.011999,0.54635,0.046912,0.06360299999999999,3.7095,1.6759,4.4558,0.51376,0.22395831680412373,4.1389,2.447,0.035881,0.06854400000000001,0.11706,0.5555,0.040642000000000005,4.1610000000000005,0.5293399999999999,0.043385,2.4482,0.5494,3.5166,0.056098,1.0728,3.3999,4.2957,0.017915,0.08116,1.4582999999999999e-05,0.08335936196891185,1.4505,0.02295,0.089502,0.5347,0.01024,5.0524,2.7142,0.57363,0.051013
0.085327,3.5810000000000004,94.042,1.4761,0.72196,4.686,1.6666,0.93265,1.2036,0.094667,3.5273,2.9521,0.020926,3.0649,2.1196,2.251,0.054036,1.0637,0.6165,0.054942,0.030019999999999998,0.08131100000000001,2.2127,0.0018690000000000002,0.070258,2.6434,3.4471,0.07518999999999999,0.083159,3.79,0.028893000000000002,0.058735,0.08388,0.096826,2.1123,13.008,0.074212,3.4888,2.1983,0.73827,2.550649690846286,3.9335,0.063749,1.9514,2.4124,2.6274384408233273,0.056986,4.3994,0.060905999999999995,0.044069,2.3827,0.08685,0.72937,0.086247,4.4954,4.9096,0.08862,3.4043,0.031952999999999995,0.0068127,0.093209,0.067492,0.055808,0.72549,0.016465,1.7401,2.3268,4.2602,0.075659,0.051977999999999996,4.0236,4.8708,1.3366,0.053475999999999996,3.9593,0.064176,0.06956,4.419,0.037492000000000004,0.24549,2.514959699145295,1.3108,2.6269,0.023884,1.3376,1.9727,0.54815,0.087969,0.081879,0.042943,0.038163,0.034588,0.059753,0.065103,0.056847,0.016169,0.40913,1.0273,0.032938999999999996,0.1523122425592334
1.0943,0.38289,206.09,4.1974,0.36896,0.90309,2.5634,2.8409,2.501380960413081,0.0889,0.94545,4.2171,0.023341,3.5579,4.5401,2.1637,4.6356,2.3847,1.7532,0.079699,0.032975,0.060014,1.5712,0.022449,0.08742,3.8679,1.1107,0.071796,0.15179,3.2006,0.022303,0.057872,0.78046,0.050813,1.5582,17.065,0.7653399999999999,2.4525,0.72347,2.1798,0.029325,1.2284,0.041821,0.136,2.3155,3.3573,0.061324000000000004,0.3304,0.0067529,0.084759,1.0199,0.44832,0.75038,0.053264,1.8245,1.084,0.039867,4.4095,0.027694,0.06625,0.09185700000000001,0.056973,1.0732,0.04956,0.01902,4.47,2.3518,1.6583,0.040458999999999995,0.09661499999999999,3.5211,0.9924700000000001,0.082906,0.036948,1.4377,0.020963,0.28521723409793825,2.6157,0.36709,0.052627999999999994,4.9301,0.059198,0.42101000000000005,0.014737,0.046924,3.7145,4.127,0.049233,0.037736,0.010612,0.074744,4.8421,0.025594,0.013817,0.44703999999999994,0.037138,2.4451,1.1245,0.3801,0.42583000000000004
1.1466,0.18119000000000002,144.03,3.6387,0.042402999999999996,2.5563,1.6624,1.0407,2.501380960413081,0.090974,3.5759,1.2223,0.0091565,3.4152,4.035,1.9709999999999999,0.057064,1.1191,0.9454600000000001,0.032337,0.011474,0.055845000000000006,4.9319,0.048917,0.027125,1.8656,4.3886,0.028674,0.18882000000000002,2.8734,0.089554,0.09773899999999999,0.075127,0.01725,1.0108,19.061,2.3251,4.6969,0.77952,0.042111,2.0634,0.96221,0.07672899999999999,0.67888,2.4178,3.2838,0.008935700000000001,4.102,0.027842000000000002,0.033214,1.0482,0.093861,0.6321,0.049352999999999994,1.5292,1.5516,0.033530000000000004,2.6428399430051814,0.0038314,0.094238,0.068984,0.010565999999999999,0.027191000000000003,0.63184,0.08895753806034486,1.4086,4.8705,3.4392,0.074259,0.046142,2.7739999999999996,1.7929,0.06412000000000001,0.02376,1.1079,0.022796,0.28521723409793825,2.2979,0.078775,0.69344,2.6769,1.1373,0.21497,0.032812,0.062172000000000005,3.5357,1.5971,0.61423,0.62785,0.06304,0.046464,1.359,0.018022,0.066223,0.057379,0.021564,3.9713,4.4615,0.084842,0.004405399999999999
0.058309,2.1662,26.006999999999998,4.4349,0.083083,1.1278,2.8204,4.4122,3.7183,0.0014669000000000001,0.21674000000000002,4.7567,0.0014371,1.5815,2.617572513089007,2.6431,0.05500599999999999,4.3871,1.7807,0.011264,0.027979,0.025429,0.70467,0.062693,0.0073584,4.0314,4.4526,0.029481,0.028543000000000002,4.0921,0.066163,0.0019112999999999999,3.3546,0.06753300000000001,1.0498,11.029000000000002,0.038678,3.4641,0.11014000000000002,0.024037,4.0712,2.0824,0.080884,4.3435,3.7678,1.7006,0.020654,3.7299,0.014190000000000001,0.012147,0.73646,0.047942,0.07146,0.03714,0.39705999999999997,1.8897,0.010409,0.38479,0.49477,0.042504,0.0061573,0.095175,0.022186,0.052188,0.024077,4.9551,4.3078,0.13484000000000002,0.040839,0.06994,3.9585,2.4930000000000003,3.3646,0.004963800000000001,4.4082,0.034662,0.061771000000000006,4.1357,0.036372,0.49367,1.5372,6.6919,3.3982,0.06527000000000001,0.010742,4.1238,1.459,0.075495,0.08778,0.048862,0.075248,3.26,0.17412373785958893,0.085626,0.0061347,0.039794,0.52386,2.1939,0.010851000000000001,0.030406
0.016724,2.8393,261.08,4.9089,0.028467000000000003,0.25251,0.9496100000000001,3.1424,2.0083,0.07145599999999999,2.519830066439522,4.704,0.031174,1.5791,1.6476,1.8951,0.021321,2.7972,1.7545,0.07817,0.13117170164665515,0.36094,3.3266,0.073014,0.4123,0.52165,2.8146,0.033319,0.53345,3.7544,0.051287,0.037262,0.040313,0.07728,4.6175,18.077,1.3129,1.0626,1.6577,0.021743000000000002,2.9862,2.7027,0.0096705,2.5299,5.045,0.21529,0.093352,1.5586,0.082219,0.014837999999999999,1.2985,0.0079344,0.02823,0.058355,4.6285,3.0435,0.06714400000000001,2.3109,0.09863999999999999,0.010851999999999999,0.049770999999999996,0.042151999999999995,0.052743,0.080193,0.030682,3.9223,4.9521,0.64991,0.009907700000000002,0.029894,4.334,4.5472,0.061608,0.016453,2.4323,0.06081,0.055143,0.45411999999999997,0.043331,0.19901,2.4997,0.054927,3.0261,0.01815,0.039705000000000004,2.3964,4.8051,0.90455,0.44121000000000005,0.038638,0.29824,1.7749,0.0048108000000000005,0.040951999999999995,0.08736000000000001,0.11190679818181813,2.9560000000000004,3.5809,0.083754,0.46866
0.049892,1.1441,68.01899999999999,1.848,0.66603,2.4283,1.0463,0.24753000000000003,2.501380960413081,0.041918000000000004,1.4909,3.4046,0.06312999999999999,3.2252,4.7775,3.5394,0.6556988531557089,0.57548,4.6066,0.054891999999999996,0.038321,0.09099700000000001,2.4730000000000003,0.059346,0.055930999999999995,3.8138,0.6058899999999999,0.06854600000000001,0.24184,2.9122,0.043619,0.079287,0.027752999999999996,0.053491,2.069,12.040999999999999,0.020659999999999998,3.523,3.6933,2.9074,3.4123,3.2195,0.089885,2.9595,1.7659,4.558,0.088325,1.2504,0.025450999999999998,0.079854,0.53513,0.072509,0.0018494,0.05946900000000001,4.5552,0.81286,0.022817,4.7233,0.051869000000000005,0.095059,0.092277,0.069227,3.5004,0.036574,0.047967,2.5186,2.7472,1.3159999999999998,0.043669,0.088072,0.18277000000000002,4.9857,0.030101999999999997,0.031085,4.2252,0.094073,0.076889,2.5057031099656326,0.0099583,0.01399,0.48053999999999997,1.8121,2.6261,0.070764,0.024038,0.81795,0.75385,0.09904,0.66375,0.086635,0.059248,4.9801,0.078913,0.008536499999999999,0.07628,0.009548200000000001,4.4745,1.1158,0.091811,0.098633
0.48244,4.1027,728.0,4.6544,0.076584,0.29470999999999997,3.5189999999999997,4.5914,0.62155,0.066942,1.8162,2.4767,0.19822,2.6835,0.49255,1.3955,0.015094,1.4733,0.7895300000000001,0.018966,0.05019,0.075425,0.80916,0.0083507,0.15579034704974273,2.1518,0.70125,0.061831,0.15435,0.44003000000000003,0.032178,0.50594,0.0033966,0.07184600000000001,3.5857,65.063,2.9594,3.7268,2.8124,0.92038,3.6889,0.23985,0.072795,1.652,9.1485,2.2047,0.082294,4.4199,0.010481,1.5477,1.0498,0.059065,0.031007999999999997,0.29638000000000003,4.0078,2.3751,0.08312699999999999,3.3854,0.11152000000000001,0.030588999999999998,0.058293,0.09713200000000001,0.087629,0.298,1.1398,1.4754,1.2593,3.0427,0.039147,0.8858299999999999,2.5863,2.5491561788756374,1.3633,0.064242,0.82206,0.094836,0.022305000000000002,3.5487,0.09659105276816611,0.73349,0.22919,1.5954,3.3104,0.26903,0.0030546999999999996,3.9438,4.4127,1.5516,0.67272,0.0054286000000000004,0.048575,1.9995,0.040447000000000004,0.015668,0.096933,0.68045,2.5381553510273966,0.25095,0.044008,0.057328
0.034834,2.2365,16.021,1.7243,0.082291,4.0598,2.5726,4.6149,3.3383,0.005712600000000001,2.0253,4.8575,0.014053,0.89354,2.6660000000000004,1.4266,0.017196,0.69752,1.1537,0.022867,0.08843999999999999,0.099235,2.521710615384616,0.13793289164776618,0.010898999999999999,1.0766,2.3072,0.010990999999999999,0.029238,0.50731,0.1559781018434784,0.08168500000000001,0.021343,0.079437,4.2178,12.052999999999999,0.048102,4.0643,2.3545,5.3066,3.7328,3.9212,0.074752,4.6585,3.2294,4.2113,0.057727999999999995,4.0146,0.015225,0.059149,1.4380000000000002,0.011906,0.016069999999999997,0.040132,1.2049,4.6882,0.026693,4.6335,0.008531799999999999,0.035614,0.082589,0.055439999999999996,0.093205,0.032869999999999996,0.076611,3.38,1.3966,2.245,0.0069521999999999995,0.049858,0.2811,3.1918,0.049063999999999997,0.049223,1.6167,0.052484,0.28521723409793825,3.9805,0.085607,1.0391,1.1142,0.019815,2.425,0.048794,0.090228,3.7461,3.7673,5.348,0.041684,0.024388999999999997,0.067788,3.485,0.07706,0.023312,0.017339,0.06283,4.0173,4.0165,0.032289,0.065626
0.95183,2.9467,744.06,2.3868,0.021230000000000002,4.5403,1.5184,1.2187,4.1835,0.09809,0.04508,4.1655,0.2649,4.7878,0.9615600000000001,3.4475,0.097808,3.67,1.7454,0.088558,0.020366,0.045037,1.7253,0.041103,0.017653,1.4080000000000001,3.2352,0.044199,0.34774,2.0891,0.040333,0.095903,0.06895599999999999,0.032938,2.3493,636.05,1.9348,4.5849,5.0445,2.4492,3.7477,3.4361,0.023239,2.8191,57.272,3.2344,0.01929,3.9131,0.54288,0.09754,4.0981,0.048951999999999996,0.021006,0.043101,3.2274,0.9732700000000001,0.09109500000000001,1.9084,0.15894,0.19077098654421787,0.047916,0.038482999999999996,0.05285,0.47496000000000005,0.08376900000000001,2.3282,3.826,3.9869,0.024152,1.0273,2.5835073252595127,0.39071,0.031666,0.020435,3.6949,0.099733,0.07693,2.5057031099656326,0.09659105276816611,1.7182,0.23290999999999998,5.1959,0.90422,0.47235,0.08139600000000001,3.3571,4.4088,1.9408,0.54042,0.01047,0.045852,2.6846,0.5670000000000001,0.08754400000000001,0.065812,0.087226,1.0473,0.32394,0.070824,0.051802999999999995
0.0032418,3.4921,72.033,3.1093,0.036705,4.3415,0.55683,3.4934,3.6524,0.082898,0.26989,0.7432300000000001,0.32788,0.7189399999999999,2.1818,1.202,0.064081,5.0133,0.9149299999999999,0.072766,0.098801,0.01547,1.9458,0.064177,0.062117,1.8681,2.7834,0.055603,0.092548,4.9756,0.074116,0.0060449,0.041358,0.089255,4.6339999999999995,41.018,3.9377,2.5788,0.29848,0.066511,3.0676,3.7129,0.095205,0.70219,5.6109,1.2945,0.018098,3.5664,0.0041056,0.012828999999999998,0.20303,0.06293,1.3169,0.014681999999999999,2.9657,4.2781,0.063109,2.4537,0.069824,0.087742,0.016832,0.0798,0.058255999999999995,0.013674,0.087155,1.3953,0.5090600000000001,2.8902,0.088933,0.052036,3.7455,1.1403,0.06614600000000001,0.074692,1.8247,0.090843,0.068772,2.3661,0.060583000000000005,0.25947,1.4398,3.8506,3.4432,0.073666,0.027698,1.9475,3.2693,0.087778,1.3784,0.063808,0.015483000000000002,1.1875,0.085977,0.067839,0.030735000000000002,0.037565,2.3839,1.169,0.030631,0.097777
